PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,02/26/2023,1:01:13 PM,1,1,Jack O'connor,,Right,Virginia 2023,Cole Hage,hage-co42,Right,Columbia,Windup,1,Top,0,0,0,Fastball,,,,LineDrive,,,,,93.03820189251539,-2.616849916684938,-3.179630306848888,2107.2678153079105,217.52498778808686,1:15,6.650625479161195,0.8223303033906987,6.403107793573614,-18.155925472398042,13.62117763564294,9.26651753219538,3.3708069171125907,0.6540166478473708,84.6072241642456,-4.616721251500075,1.8260826537692607,0.40632448040632435,,,,,,,,,,,,-6.070886741493564,8.275097945070625,-0.5947832957423236,49.999999999999936,6.450726286679187,7.216707584768007,-135.15553214364505,-6.751888027770855,-11.174863406794707,30.795024762758167,-16.941828470430064,Virginia 2023,Columbia,dav02,NCAA D1,ACC,e7909f04-4f0f-4679-9be6-fa36d5c7692e,8f71cfa8-b5ff-11ed-a954-6d0f7e7db6cf,93.21648755113382,6.650279629528713,0.8253037794613762,-2.6131524958144055,-3.216215059113262,84.7637405418566,3.371432249540059,0.6515782554723935,-4.606352106279668,1.7871628946353153,0.40619354175378264,9.628081193163764,12.385984446590687,0.05126590769911044,76.6964530956987,2107.2669717755366,1.8854963626912804,99.99995997032897,-0.7930874548492156,0.0008947587719958485,-0.609107123885063,,,,,,,,,,,,,,,,,0.9970533352581584,1,,,high,high,20.973373007169783,-86.07675919711397,54.17689220642638,Kyle Teel,,Virginia 2023
2,02/26/2023,1:01:29 PM,1,1,Jack O'connor,,Right,Virginia 2023,Cole Hage,hage-co42,Right,Columbia,Windup,1,Top,0,0,0,Fastball,,,,,,0,0,,94.10864889560976,-3.447839764422301,-3.928912919591843,2141.2467987455516,215.2593594355965,1:15,6.703612394813969,0.5106034232492467,6.370509214665997,-17.579603541710487,14.124595395503423,8.934009871735437,2.700472240917569,-0.033425875139017146,84.85902285343995,-5.341486404337173,1.4111805190451165,0.40244298488562946,,,,,,,,,,,,-6.0927830684138,8.704043054943831,-0.22589041103893334,50.00000000000003,6.4410386186474184,9.08841913141744,-136.4945720910879,-8.787020201057933,-11.448364723256839,31.167311445011652,-15.819116488756174,Virginia 2023,Columbia,dav02,NCAA D1,ACC,e7909f04-4f0f-4679-9be6-fa36d5c7692e,98c9f10a-b5ff-11ed-ae90-45543b41394c,94.2884669337689,6.703411822365517,0.5134284420519193,-3.4458997963081157,-3.963287525785862,85.01549608350501,2.7009951775380303,-0.03571793231473123,-5.332754233307259,1.3745663219093225,0.40231491345162956,9.2718549808621,12.927392046365894,3.5925219446070367,80.00585384781321,2137.039067001084,134.17108201550013,99.80349151032321,-0.8149426811873481,0.06266026041187975,-0.5761441817325692,,,,,,,,,,,,,,,,,0.9977725863978394,1,,,high,high,17.994940906916362,86.9760781425073,54.209490785334,Kyle Teel,,Virginia 2023
3,02/26/2023,1:01:51 PM,1,1,Jack O'connor,,Right,Virginia 2023,Cole Hage,hage-co42,Right,Columbia,Windup,1,Top,0,0,0,Fastball,,,,,,1,0,,94.65169896516434,-3.2830793851106157,-5.354900826971103,2147.5695075121985,214.6117953833708,1:15,6.622886196066257,0.5440443928253763,6.340772960831978,-16.89972403828993,14.144474485968793,8.966014883279861,2.795191276487134,-1.1413024968944454,84.6558116153061,-5.064830560883048,-0.15007640834930197,0.4010160440656814,,,,,,,,,,,,-6.450979448578159,8.68768608063997,-0.1511016717322604,50.000000000000036,6.370320791171815,12.55749226208995,-137.02607942324516,-8.434691007705457,-12.222503348268758,31.260584227836475,-15.713716227980406,Virginia 2023,Columbia,dav02,NCAA D1,ACC,e7909f04-4f0f-4679-9be6-fa36d5c7692e,a5e3b705-b5ff-11ed-b957-dff264b2d921,94.83369124429461,6.622741792037294,0.5468273975792697,-3.281773786706991,-5.388638203327504,84.81321847080419,2.795692852358654,-1.1435524968788358,-5.056301657933833,-0.18610982845240662,0.40088914710619,9.276040077909657,13.079832385177458,3.7203181496250184,86.25376347060994,2143.043872291761,139.34759068215254,99.78926711314318,-0.8212850774327103,0.06488618421648969,-0.566816200089739,,,,,,,,,,,,,,,,,0.9976770742775147,1,,,high,high,12.371576822483645,-54.56620039847063,54.23922703916802,Kyle Teel,,Virginia 2023
4,02/26/2023,1:02:21 PM,1,1,Jack O'connor,,Right,Virginia 2023,Cole Hage,hage-co42,Right,Columbia,Windup,1,Top,1,0,0,Fastball,,,,,,0,0,,93.79439408190181,-3.430291204561661,-5.37817182468674,2178.5303133222974,215.4478937264394,1:15,6.716001471390148,0.4521823418253268,6.375567069235039,-17.452174555827803,14.129153970576585,9.350800597199875,2.738302407830532,-1.245373050592473,84.51692680806407,-5.3335506941413815,0.22185038797854165,0.40447037731143576,,,,,,,,,,,,-6.673736085367631,8.731149038699725,-0.0608986697581049,50.000000000000014,6.454400718698416,12.487643487239524,-135.7675493149608,-8.722783890054421,-12.414033083226828,30.673778527609542,-15.932955896567453,Virginia 2023,Columbia,dav02,NCAA D1,ACC,e7909f04-4f0f-4679-9be6-fa36d5c7692e,b770910f-b5ff-11ed-a372-05fc1a4132d1,93.97445373119714,6.715739429157249,0.4550430315019709,-3.427517985026435,-5.412700803263282,84.673155146019,2.7388557976441033,-1.2476705299365718,-5.3242984837998755,0.18522910998974018,0.4043426697340114,9.667905828847651,13.035444834026109,7.15186482177011,82.8245913849983,2161.5805755674123,271.2263655948687,99.22196456706465,-0.808305074577631,0.12449969777158788,-0.5754500253426299,,,,,,,,,,,,,,,,,0.9970790117421098,1,,,high,high,15.45782434967827,4.438459282559976,54.20443293076496,Kyle Teel,,Virginia 2023
5,02/26/2023,1:02:37 PM,1,1,Jack O'connor,,Right,Virginia 2023,Cole Hage,hage-co42,Right,Columbia,Windup,1,Top,1,0,0,Slider,,,,,,0,0,,86.44815026374017,-1.8440028121373089,-4.916422180940432,2216.0743401844857,205.11057827460186,12:45,6.495352294883874,1.0398863091397936,6.142197387850185,-29.007146300163686,8.285082362972997,0.7415902137163125,2.5922845646453316,-1.4796907609115846,78.57264288077138,-6.639857185493912,-2.5792876416076873,0.4395220742761976,,,,,,,,,,,,-1.7877429898344797,5.017411587152002,-0.6585491276776194,50.000000000000014,6.3363795271187815,10.760410637092127,-125.35582416918538,-4.933523326412865,-2.841597210140199,25.596522710325445,-24.19893076341338,Virginia 2023,Columbia,dav02,NCAA D1,ACC,e7909f04-4f0f-4679-9be6-fa36d5c7692e,c12a4105-b5ff-11ed-86e8-b3ca4ce4c8ec,86.60956202308607,6.492487200353231,1.043025611735883,-1.8103088526262843,-4.954066156101185,78.70375384718272,2.5951192658141773,-1.4821824750253916,-6.594357599794774,-2.618987457581379,0.4393863005955274,1.0904836808493883,6.782607008044337,-75.15472475306206,69.29838945017083,567.7796369436284,-2142.1045177806486,25.620965264927047,-0.23199539763104526,-0.966621236001641,-0.10872682092599333,,,,,,,,,,,,,,,,,0.9806340088186857,1,,,high,high,27.631340062261835,-16.292401793014168,54.43780261214981,Kyle Teel,,Virginia 2023
6,02/26/2023,1:02:55 PM,1,1,Jack O'connor,,Right,Virginia 2023,Cole Hage,hage-co42,Right,Columbia,Windup,1,Top,1,0,0,Fastball,,,,,,0,0,,92.72293605558994,-4.351410263424618,-5.513995669411345,2200.3196666640224,217.89362357102848,1:15,6.629211292924794,0.7126967173548352,6.373997335849342,-18.334148901974576,14.055093455880328,10.104911402394155,1.609049611156192,-1.2286445381539088,83.37788085657645,-6.563580863404123,-0.3732545441851868,0.4096112886516204,,,,,,,,,,,,-7.1177409284744355,8.951130661690991,-0.3115751066870201,50.000000000000036,6.298773227323778,12.626067479469054,-134.0432318050928,-10.816627824873365,-12.91185852828091,29.772271096310618,-15.9363508648296,Virginia 2023,Columbia,dav02,NCAA D1,ACC,e7909f04-4f0f-4679-9be6-fa36d5c7692e,cc43463a-b5ff-11ed-8212-ed41f5a976cf,92.89642416379073,6.6287770790475,0.7157115833449783,-4.346433384519464,-5.551110782335264,83.52823522492288,1.60978470005146,-1.2311291598760183,-6.551457764589366,-0.4128040958831048,0.40948455896043334,10.44548070128918,12.934203995435295,6.485537865058799,87.80337156258337,2186.238495965158,248.53143517164636,99.36003977457452,-0.7841021817946816,0.11295242183989253,-0.6102667604460553,,,,,,,,,,,,,,,,,0.9975296281871615,1,,,high,high,10.977011112063133,-63.11719308765386,54.20600266415065,Kyle Teel,,Virginia 2023
7,02/26/2023,1:03:21 PM,1,1,Jack O'connor,,Right,Virginia 2023,Cole Hage,hage-co42,Right,Columbia,Windup,1,Top,1,0,0,Fastball,,,,LineDrive,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia 2023,Columbia,dav02,NCAA D1,ACC,e7909f04-4f0f-4679-9be6-fa36d5c7692e,1813a2f0-1f85-44eb-bf54-9cbd31cafc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Teel,,Virginia 2023
8,02/26/2023,1:03:42 PM,1,1,Jack O'connor,,Right,Virginia 2023,Cole Hage,hage-co42,Right,Columbia,Windup,1,Top,2,0,0,Fastball,,,,GroundBall,,1,0,,93.97819535432622,-2.6017968847943846,-4.268746335768496,2131.288435946491,218.39055318509836,1:15,6.705427498831913,0.6254717116073473,6.278393544567566,-17.97661752688665,13.477257465967273,9.734598452136616,3.3180996462083368,-0.014230432024550394,84.63461332027015,-4.845956883349927,1.2042084000197077,0.40365338673478784,91.89892948744124,-12.04467540584707,13.81373435366615,,,,,14.292995001548007,,13.565556482681925,0.10935242855229288,-6.5564114058074106,8.115542088549013,-0.3093132014709093,50.00000000000001,6.500325719052469,9.862863615604628,-136.3300462282997,-6.790351015494774,-12.285544361448144,31.189753303658758,-16.96697269973952,Virginia 2023,Columbia,dav02,NCAA D1,ACC,e7909f04-4f0f-4679-9be6-fa36d5c7692e,e8165b7d-b5ff-11ed-aafb-cf17d5d063ae,94.15813600426677,6.705020022374438,0.6284584280562105,-2.5972850877014206,-4.305159348500495,84.79045909860496,3.3187857357669133,-0.01665860135461968,-4.834584738833972,1.1653871537330325,0.4035243566883734,10.067844387774183,12.339629916921323,5.998607582043405,84.40124513310995,2119.61842812813,222.7287954865214,99.45244352563765,-0.7795041353128416,0.10450429502171489,-0.6176181306861007,21.459304970424654,87.27632086907114,-19.17694675079802,-0.0286135364955998,0.0712250418401117,3.215712784761694,3.3525330854786337,13.894251618027058,,,,,,,,,0.9972372128598159,1,,50.43099985739245,high,high,14.038930258585127,-15.630252101038716,54.301606455432434,Kyle Teel,,Virginia 2023
9,02/26/2023,1:05:42 PM,1,1,Joe Sheets,sheetjo43,Right,Columbia,Griff O'ferrall,,Right,Virginia 2023,Windup,1,Bottom,0,0,0,Fastball,,StrikeCalled,,GroundBall,,0,0,,88.3325246711332,-1.151156901223469,-4.5129648709961,1926.6267064046813,222.9321219443809,1:30,6.689406382884971,1.3631323929444918,5.666073080989904,-25.23983437812605,11.646380042664955,8.741276621829545,3.552117691166667,0.6398159510225946,79.79673329961699,-5.859508198416811,1.4627866110034253,0.43712290681679233,,,,,,,,,,,,-4.7213611461325815,6.556768325585422,-0.06764081365155233,50.0,6.609544631965994,0.10174954012337757,-127.3291517190943,-3.38929976273965,-7.709694019107814,27.448278221274023,-21.46724788627212,Virginia 2023,Columbia,dav02,NCAA D1,ACC,e7909f04-4f0f-4679-9be6-fa36d5c7692e,30565202-b600-11ed-9a56-6b0d725e9f62,88.51295430506869,6.688067900614302,1.3668046545494954,-1.1358907773940192,-4.5567084298670455,79.94603000694417,3.5538473380176954,0.6368625375400887,-5.832023094774137,1.4163524124653677,0.4369847052400377,9.182239921826268,10.121030050210306,-32.054639139636976,13.794356510640426,1632.8977446645613,-1022.5142645954334,84.75423595221237,-0.6205375874610088,-0.5307277539526942,-0.5772877564372896,,,,,,,,,,,,,,,,,0.996245278013001,1,,,high,high,102.41491952349774,-25.630967656633164,54.913926919010095,Weston Eberly,eberlwe42,Columbia
10,02/26/2023,1:06:31 PM,1,2,Joe Sheets,sheetjo43,Right,Columbia,Griff O'ferrall,,Right,Virginia 2023,Windup,1,Bottom,0,0,1,Fastball,,Foul,,GroundBall,,0,0,,90.23928284559382,-1.989657998027564,-4.5822232568585415,1998.3907460035005,222.18947598031886,1:30,6.736702993286271,1.3662870685623438,5.697692076133129,-23.481800136915812,12.018698422537103,8.937156955427039,3.2831611358849395,0.615232167401416,81.2242710401041,-5.482818805695928,1.3837475960469596,0.42501482889372916,,,,,,,,,,,,-6.046082899157266,7.251316964153147,-0.9806262379827173,49.99999999999995,6.552275859268297,10.179079190899074,-130.78970558687448,-5.325937184783094,-10.436537115344905,28.475621037051855,-19.657079525588994,Virginia 2023,Columbia,dav02,NCAA D1,ACC,e7909f04-4f0f-4679-9be6-fa36d5c7692e,4c8abecc-b600-11ed-8e9e-cffbe4624d62,90.42119680599556,6.73567167478999,1.369905599379569,-1.978080619755978,-4.62509981063795,81.37648186123735,3.2845894336556216,0.6123258185725616,-5.4598791973630405,1.3378145702225444,0.4248724478642807,9.375954993041617,10.572337255032066,-29.923465999469748,16.293851905376545,1731.9902991794856,-996.8827299439905,86.66925137855156,-0.642156720188066,-0.4988427473143655,-0.5820572653692778,,,,,,,,,,,,,,,,,0.9915093540993497,1,,,high,high,104.66447343652126,7.541230250204085,54.88230792386687,Weston Eberly,eberlwe42,Columbia
